id,1,2,3,4,5,6,7,8,9
558,24.232804,8.783069,9.841270,10.158730,10.476190,8.359788,9.841270,9.841270,8.465608
561,23.885035,9.613479,9.117939,9.514371,10.307235,9.712587,9.415263,8.523290,9.910803
562,25.168756,10.028930,8.871745,9.836066,10.511090,8.775313,8.582449,9.836066,8.389585
563,23.871615,8.525577,10.932798,8.726179,9.929789,10.130391,8.926780,8.625878,10.330993
564,26.026026,8.408408,9.609610,9.909910,10.010010,8.808809,8.608609,7.907908,10.710711
565,22.603431,9.989909,8.779011,8.577195,10.998991,10.191726,9.182644,9.283552,10.393542
566,23.012161,10.944808,9.728718,10.851263,9.260992,9.448082,9.073901,8.980355,8.699719
567,20.549242,8.522727,9.564394,10.606061,9.090909,10.511364,10.132576,11.174242,9.848485
568,23.205965,10.344828,9.506058,9.226468,10.251631,8.946878,9.785648,7.828518,10.904007
571,24.726477,9.628009,9.737418,12.035011,9.409190,9.518600,8.971554,7.877462,8.096280
572,24.702381,7.936508,10.714286,9.623016,8.234127,8.928571,8.234127,10.218254,11.408730
573,24.783028,9.257473,9.353905,10.511090,8.871745,9.257473,10.896818,9.064609,8.003857
574,20.443102,8.559919,10.171198,9.566969,10.171198,9.768379,11.178248,10.574018,9.566969
575,23.964698,10.251188,9.504413,9.436524,10.862186,9.232858,10.115411,8.282417,8.350305
576,22.539683,10.793651,7.830688,8.465608,9.947090,9.523810,12.063492,9.312169,9.523810
577,23.209169,9.264565,9.455587,9.837631,9.646609,9.169054,8.404967,10.697230,10.315186
578,23.012939,10.073937,9.149723,10.813309,8.502773,10.720887,9.334566,10.258780,8.133087
581,22.166499,8.826479,9.729188,9.829488,10.531595,9.027081,8.826479,9.027081,12.036108
582,25.531915,9.767892,9.187621,9.864603,9.574468,8.510638,9.284333,9.767892,8.510638
583,25.511302,10.441335,9.795479,9.472551,7.750269,8.611410,10.226050,9.364909,8.826695
584,22.865554,10.107949,9.028459,9.911678,11.089303,8.734053,9.421001,9.911678,8.930324
585,24.479167,9.895833,10.000000,8.750000,10.000000,9.270833,9.479167,9.270833,8.854167
586,22.510373,8.713693,9.024896,10.995851,9.439834,9.647303,9.751037,10.165975,9.751037
587,24.520686,9.586276,9.788093,8.577195,7.769929,11.907164,9.384460,9.081736,9.384460
588,24.733228,9.635499,9.466455,9.360803,9.487586,8.515584,9.624934,9.572108,9.603803
611,23.901393,9.967846,8.788853,9.003215,10.289389,8.788853,8.788853,10.182208,10.289389
612,22.877123,9.490509,9.790210,8.891109,8.791209,11.188811,8.891109,10.189810,9.890110
613,22.666667,9.333333,11.794872,8.820513,8.205128,8.615385,10.051282,10.974359,9.538462
614,23.851204,11.487965,9.628009,8.752735,10.393873,11.050328,7.986871,7.658643,9.190372
615,23.000987,8.884501,8.193485,9.970385,9.970385,10.069102,9.970385,11.154985,8.785785
616,23.011665,9.013786,11.134677,12.407211,7.741251,8.483563,8.059385,8.271474,11.876988
617,25.944842,11.542390,7.865169,7.354443,9.193054,8.886619,9.090909,11.235955,8.886619
618,23.601896,8.815166,9.004739,8.720379,8.815166,10.805687,9.383886,10.616114,10.236967
621,24.196597,9.357278,10.113422,9.357278,9.357278,9.262760,9.262760,9.640832,9.451796
622,21.945338,8.922830,10.450161,9.485531,10.209003,10.289389,10.128617,8.118971,10.450161
623,21.784232,8.713693,10.892116,10.477178,9.024896,9.854772,9.543568,9.751037,9.958506
624,23.581213,7.827789,8.806262,9.099804,10.469667,9.295499,11.350294,10.078278,9.491194
625,22.970297,9.306931,8.910891,10.693069,10.990099,8.712871,9.801980,9.108911,9.504950
626,22.972973,9.346847,10.585586,7.995495,8.333333,9.459459,8.558559,11.036036,11.711712
627,23.814542,9.905163,10.748156,8.535300,7.481560,10.537408,10.221286,10.221286,8.535300
628,24.076148,9.294513,8.622620,9.854423,8.958567,8.510638,11.198208,8.734602,10.750280
631,25.646123,8.250497,9.642147,9.840954,11.133201,8.747515,8.648111,7.554672,10.536779
632,24.928639,10.751665,8.848716,9.800190,9.705043,8.943863,8.753568,9.039010,9.229305
633,26.190476,8.531746,8.928571,9.920635,10.515873,8.035714,9.424603,9.821429,8.630952
634,24.661811,11.446410,9.781478,7.492196,9.365245,8.949011,9.365245,9.989594,8.949011
635,21.316033,9.916589,10.658017,9.175162,10.750695,9.545876,8.433735,11.214087,8.989805
636,24.378508,7.939054,8.500401,10.745790,9.943865,9.703288,9.943865,10.024058,8.821171
637,24.053452,9.465479,10.133630,9.799555,10.133630,8.574610,8.463252,9.576837,9.799555
638,21.320346,9.415584,9.090909,9.523810,9.848485,10.714286,11.255411,8.658009,10.173160
641,23.596674,9.563410,9.355509,9.771310,9.875260,9.355509,8.523909,9.979210,9.979210
642,25.049505,9.702970,9.900990,9.702970,8.811881,9.900990,8.415842,8.118812,10.396040
643,23.673870,9.430255,8.742633,7.465619,11.296660,9.528487,8.939096,10.314342,10.609037
644,25.646711,7.908352,8.425721,9.756098,10.273466,8.203991,11.456024,9.238729,9.090909
645,23.645833,8.750000,9.687500,10.208333,8.437500,10.312500,10.000000,10.104167,8.854167
646,23.971916,8.926780,9.027081,8.324975,10.832497,9.729188,10.531595,9.929789,8.726179
647,21.855670,10.618557,10.000000,9.793814,10.824742,9.175258,9.175258,10.309278,8.247423
648,22.131888,10.840108,8.762421,9.846432,10.298103,10.298103,9.033424,8.672087,10.117435
651,24.532225,8.939709,10.602911,11.122661,8.835759,7.588358,9.875260,9.459459,9.043659
652,23.839009,10.010320,8.049536,10.732714,9.391125,11.145511,8.875129,8.978328,8.978328
653,22.035677,10.493179,8.814271,9.863589,10.388248,8.289612,8.709339,12.067156,9.338930
654,25.185185,8.783069,8.571429,8.994709,9.100529,9.100529,9.523810,11.957672,8.783069
655,23.235613,9.446254,9.337676,8.577633,9.989142,8.469055,8.903366,10.314875,11.726384
656,23.760331,10.123967,9.194215,9.607438,10.123967,9.090909,9.297521,9.090909,9.710744
657,25.025961,8.515057,8.826584,8.930426,9.138110,11.111111,9.553479,10.591900,8.307373
658,24.734607,7.112527,8.917197,11.146497,10.084926,9.554140,8.811040,10.615711,9.023355
661,22.133599,9.172483,10.368893,10.269192,8.175474,9.970090,9.770688,10.967099,9.172483
662,25.275827,10.431294,8.525577,8.525577,10.030090,10.230692,8.625878,9.327984,9.027081
663,24.668874,9.602649,9.602649,8.526490,11.754967,8.940397,9.188742,8.692053,9.023179
664,23.653643,8.130940,9.292503,8.870116,9.820486,10.137276,10.770855,8.764520,10.559662
665,22.672065,10.728745,10.425101,8.704453,8.502024,9.615385,10.323887,9.412955,9.615385
666,23.500264,9.480708,9.672304,9.811047,9.526956,9.797833,9.546776,9.408034,9.256078
667,23.400191,10.028653,8.691500,9.169054,7.927412,10.219675,9.646609,10.601719,10.315186
668,23.495702,9.933142,8.787011,10.410697,8.882521,9.742120,10.028653,8.500478,10.219675
671,24.571429,8.857143,9.619048,8.666667,10.857143,10.190476,9.333333,8.190476,9.714286
672,22.292324,9.674027,9.674027,8.622503,9.568875,10.830705,9.463722,10.304942,9.568875
673,24.815206,9.186906,9.398099,9.503696,9.503696,9.398099,10.454065,9.503696,8.236536
674,21.605550,9.910803,9.117939,9.514371,8.622398,10.406343,11.100099,9.613479,10.109019
675,24.823411,8.274470,8.173562,10.393542,10.696266,10.393542,9.889001,8.274470,9.081736
676,23.479888,9.728718,8.138447,8.886810,10.102900,10.009355,9.635173,10.944808,9.073901
677,23.862317,10.083413,9.819449,9.618836,9.217612,9.724422,8.858621,9.027558,9.787773
678,25.392157,10.000000,8.921569,9.117647,10.196078,8.823529,9.509804,9.607843,8.431373
681,25.146771,9.686888,9.882583,10.371820,9.099804,7.729941,11.741683,8.023483,8.317025
682,25.185972,9.351753,11.264612,6.801275,9.670563,10.839532,8.289054,8.926674,9.670563
683,22.535211,8.920188,10.211268,9.741784,10.563380,11.384977,8.450704,9.037559,9.154930
684,22.373541,8.560311,10.700389,9.241245,10.505837,9.533074,9.143969,10.992218,8.949416
685,21.464903,9.562564,10.071211,10.783316,9.766022,9.359105,10.986775,10.274669,7.731434
686,24.321705,9.108527,8.139535,9.786822,10.077519,9.108527,10.658915,9.108527,9.689922
687,21.725888,8.934010,10.558376,9.137056,9.543147,9.137056,11.065990,10.050761,9.847716
688,25.333333,8.717949,9.846154,9.538462,9.128205,8.820513,9.846154,9.641026,9.128205
711,25.656566,10.707071,9.595960,8.989899,9.898990,9.090909,9.191919,7.070707,9.797980
712,24.233129,8.793456,11.349693,9.100204,9.202454,8.282209,10.224949,10.327198,8.486708
713,25.170068,11.370262,9.815355,8.163265,7.288630,9.329446,8.163265,9.426628,11.273081
714,23.517787,9.683794,10.276680,8.992095,9.189723,10.276680,9.683794,9.288538,9.090909
715,25.215517,11.637931,10.883621,8.297414,9.482759,8.405172,7.758621,9.482759,8.836207
716,22.606120,10.661402,9.575518,8.884501,8.983218,9.476802,10.858835,10.661402,8.292201
717,22.574448,11.239193,9.894332,10.662824,8.261287,8.453410,9.798271,10.278578,8.837656
718,25.273390,9.477521,9.113001,11.178615,7.654921,9.234508,8.991495,10.085055,8.991495
721,25.648703,8.083832,9.481038,8.782435,8.982036,11.077844,10.379242,8.083832,9.481038
722,21.903787,9.825998,9.723644,8.700102,9.007165,9.825998,10.235415,10.440123,10.337769
723,25.235602,8.586387,8.376963,9.109948,10.157068,11.518325,8.481675,9.319372,9.214660
724,24.264706,11.239496,9.243697,8.403361,8.928571,10.399160,9.873950,9.348739,8.298319
725,24.151697,9.680639,8.283433,8.083832,10.578842,10.079840,9.680639,11.077844,8.383234
726,21.719457,8.936652,9.389140,11.651584,10.067873,11.538462,10.180995,9.615385,6.900452
727,24.301887,10.641509,9.735849,9.886792,8.754717,8.981132,8.452830,8.981132,10.264151
728,24.031778,9.831182,9.334657,9.235353,9.831182,7.845084,10.327706,11.320755,8.242304
731,22.094140,9.510086,8.933718,8.645533,9.125841,10.566763,9.606148,10.566763,10.951009
732,26.521739,9.239130,8.043478,9.565217,8.913043,9.130435,9.673913,8.804348,10.108696
733,22.670509,9.317963,8.453410,9.510086,10.854947,10.470701,8.933718,10.854947,8.933718
734,25.300000,10.200000,8.000000,8.500000,10.400000,10.700000,8.600000,9.200000,9.100000
735,21.195652,9.782609,9.673913,10.000000,10.543478,9.782609,9.782609,10.108696,9.130435
736,24.946467,9.957173,10.706638,11.241970,9.528908,8.565310,8.244111,9.207709,7.601713
737,23.240938,8.528785,10.234542,8.422175,10.554371,9.275053,9.701493,9.381663,10.660981
738,24.836601,8.278867,8.387800,10.239651,7.952070,9.477124,9.259259,11.220044,10.348584
741,21.574642,8.179959,9.304703,11.247444,10.224949,9.406953,8.077710,11.554192,10.429448
742,22.014052,9.953162,8.782201,8.313817,10.304450,8.899297,10.772834,11.007026,9.953162
743,23.594378,10.441767,11.044177,8.634538,9.538153,8.032129,10.441767,8.534137,9.738956
744,25.500527,10.853530,7.903056,8.429926,9.378293,9.799789,8.113804,9.589041,10.432034
745,22.895928,10.407240,10.407240,10.678733,8.868778,8.778281,8.959276,9.049774,9.954751
746,25.023969,8.628955,8.437200,9.971237,9.491850,10.258869,9.395973,8.437200,10.354746
747,23.163842,10.492333,9.765940,9.443099,10.330912,9.685230,8.878128,9.362389,8.878128
748,23.419689,11.295337,9.430052,9.948187,9.430052,8.704663,8.186528,9.326425,10.259067
751,22.186147,10.714286,8.658009,8.225108,11.363636,10.930736,8.549784,9.848485,9.523810
752,24.185068,7.991588,9.148265,8.832808,10.935857,9.568875,9.253417,10.620400,9.463722
753,26.002055,8.941418,8.530319,10.174717,9.146968,9.146968,11.408016,8.427544,8.221994
754,23.860021,8.589608,10.074231,9.756098,8.271474,9.756098,10.498409,9.756098,9.437964
755,24.781573,10.405083,8.498809,9.690230,8.260524,8.895949,10.563940,9.849087,9.054805
756,21.926230,9.938525,10.655738,8.811475,7.684426,11.782787,8.811475,9.938525,10.450820
757,23.772102,10.314342,8.153242,9.528487,10.216110,10.216110,9.921415,8.153242,9.724951
758,26.176471,8.039216,8.823529,11.274510,8.921569,9.215686,9.509804,9.411765,8.627451
761,25.405405,8.648649,9.729730,9.405405,9.945946,9.297297,8.432432,9.081081,10.054054
762,22.863248,10.042735,8.333333,8.974359,9.722222,9.508547,10.576923,9.081197,10.897436
763,23.728814,9.571286,10.368893,9.272183,8.873380,10.767697,8.973081,8.673978,9.770688
764,25.324028,10.069791,9.670987,8.275174,9.571286,10.568295,9.371884,8.973081,8.175474
765,25.047801,9.273423,9.942639,8.221797,8.221797,8.604207,9.847036,10.229446,10.611855
766,25.395257,10.474308,9.090909,7.707510,9.486166,9.881423,9.387352,8.794466,9.782609
767,23.746082,6.896552,9.717868,10.109718,9.874608,9.561129,9.247649,9.874608,10.971787
768,24.510814,9.165808,9.474768,9.474768,9.680742,8.032956,10.401648,8.547889,10.710608
771,23.154702,10.717897,7.583418,9.302326,9.908999,9.908999,8.291203,10.414560,10.717897
772,24.186704,9.264498,10.396040,8.062235,8.628006,8.910891,9.264498,11.315417,9.971711
773,22.964509,10.438413,9.290188,8.559499,8.559499,10.125261,10.125261,11.899791,8.037578
774,23.038157,10.007199,9.935205,9.647228,9.863211,10.151188,7.847372,10.079194,9.431246
775,24.925521,10.129096,9.831182,8.242304,8.440914,9.632572,10.923535,8.242304,9.632572
776,24.649860,9.383754,9.033613,10.224090,9.243697,8.613445,9.523810,9.313725,10.014006
777,23.476583,9.300082,9.752839,9.455949,9.812217,9.641505,9.507905,9.300082,9.752839
778,24.444444,9.688889,9.777778,9.244444,10.311111,10.222222,9.511111,8.622222,8.177778
781,23.353909,10.082305,9.567901,10.390947,8.333333,9.465021,9.465021,9.979424,9.362140
782,24.204436,9.161041,8.582449,9.546770,9.643202,10.414658,9.161041,9.836066,9.450338
783,21.863799,8.960573,9.796894,11.350060,8.841099,9.318996,9.916368,10.872162,9.080048
784,23.248408,10.403397,8.386412,8.917197,7.430998,9.766454,10.615711,10.828025,10.403397
785,23.892100,11.849711,9.826590,9.055877,8.574181,8.670520,9.730250,8.863198,9.537572
786,23.154702,8.796764,10.212336,10.010111,8.493428,9.504550,9.201213,10.010111,10.616785
787,26.778656,9.387352,9.980237,10.573123,9.683794,9.486166,7.213439,8.794466,8.102767
788,23.583238,9.659977,10.065509,9.701570,9.545596,9.649579,8.973692,9.420817,9.400021
811,26.310380,9.763618,8.324769,9.249743,7.810894,9.558068,10.277492,9.455293,9.249743
812,23.617512,7.142857,10.023041,9.331797,10.023041,10.023041,9.216590,10.483871,10.138249
813,22.379913,10.698690,9.497817,10.807860,10.371179,9.061135,8.951965,8.842795,9.388646
814,22.267206,10.020243,10.931174,11.032389,8.805668,8.400810,9.109312,9.817814,9.615385
815,22.500000,11.195652,11.521739,9.456522,8.260870,9.347826,9.565217,9.347826,8.804348
816,22.601985,9.371555,10.363837,11.025358,10.143330,8.158765,8.820287,10.363837,9.151047
817,24.477612,8.059701,9.552239,10.845771,10.248756,9.154229,9.253731,9.651741,8.756219
818,24.668705,7.237513,10.703364,9.480122,11.009174,9.072375,9.582059,9.582059,8.664628
821,25.269344,9.010774,8.619001,9.500490,10.088149,11.361410,8.423115,8.129285,9.598433
822,24.652241,9.891808,10.664606,9.582689,9.891808,9.196291,8.809892,9.196291,8.114374
823,24.161850,10.057803,9.017341,8.092486,8.670520,10.520231,9.248555,10.057803,10.173410
824,22.480620,10.409745,9.966777,8.637874,9.080842,8.416390,10.963455,8.748616,11.295681
825,23.220974,9.644195,8.426966,9.831461,9.925094,9.737828,8.988764,9.737828,10.486891
826,23.168317,10.297030,9.702970,10.396040,8.613861,9.306931,9.306931,10.000000,9.207921
827,20.350877,9.707602,10.292398,9.824561,10.058480,10.292398,10.877193,9.473684,9.122807
828,24.805339,9.343715,8.676307,9.788654,9.788654,8.008899,11.345940,9.566185,8.676307
831,25.076453,9.480122,10.397554,8.256881,9.683996,9.683996,8.766565,9.683996,8.970438
832,25.891830,8.055236,8.975834,10.126582,10.701956,9.321059,8.400460,8.860759,9.666283
833,24.378109,8.656716,8.855721,10.149254,10.049751,7.263682,11.343284,9.452736,9.850746
834,23.120837,10.846813,8.277831,10.656518,9.039010,9.705043,8.277831,10.275928,9.800190
835,24.321705,8.333333,11.046512,8.914729,8.817829,10.755814,9.205426,8.914729,9.689922
836,23.255814,7.423971,9.928444,10.644007,8.586762,9.928444,11.091234,9.928444,9.212880
837,22.014538,8.722741,11.111111,8.618899,11.318795,10.695742,8.099688,10.176532,9.241952
838,23.759240,9.081309,8.658923,8.870116,9.081309,10.559662,9.820486,9.398099,10.770855
841,27.887617,8.012487,9.677419,10.197711,8.324662,8.740895,9.053070,9.053070,9.053070
842,23.896353,9.500960,9.596929,9.213052,9.788868,8.637236,10.556622,9.213052,9.596929
843,25.840336,9.243697,8.718487,9.873950,9.138655,9.033613,9.873950,8.613445,9.663866
844,23.983316,9.697602,8.342023,7.924922,11.157456,9.906152,9.280501,10.844630,8.863399
845,23.661670,10.706638,9.743041,9.528908,9.421842,8.779443,9.207709,9.850107,9.100642
846,22.978723,9.574468,8.829787,12.021277,8.297872,9.148936,10.106383,8.936170,10.106383
847,23.996082,10.186092,8.521058,9.696376,9.108717,10.479922,10.284035,8.912831,8.814887
848,25.609756,9.866962,10.532151,9.312639,8.980044,6.762749,8.869180,9.866962,10.199557
851,22.925764,7.751092,10.589520,8.842795,8.951965,10.262009,9.061135,10.589520,11.026201
852,24.245375,8.860759,9.055501,9.834469,11.781889,9.444985,8.179163,8.763389,9.834469
853,24.559585,9.948187,9.119171,10.051813,8.497409,9.326425,10.155440,9.326425,9.015544
854,22.714420,8.011310,8.576814,12.346843,9.142319,9.425071,9.707823,9.425071,10.650330
855,22.490347,8.880309,9.266409,9.652510,9.073359,10.135135,10.231660,10.135135,10.135135
856,24.255319,10.212766,10.531915,8.191489,8.510638,10.425532,9.680851,8.617021,9.574468
857,25.616698,8.633776,9.582543,10.246679,8.349146,9.677419,9.108159,10.056926,8.728653
858,23.196605,9.264498,10.254597,10.254597,9.193777,9.688826,9.264498,8.840170,10.042433
861,23.936170,9.680851,10.106383,8.936170,10.319149,10.000000,8.617021,9.574468,8.829787
862,23.848516,10.235415,10.337769,8.495394,8.290686,10.133060,8.597748,9.211873,10.849539
863,24.229543,9.245484,10.414453,11.052072,7.863974,8.501594,9.032944,9.139214,10.520723
864,23.120301,9.304511,9.774436,10.620301,10.526316,7.518797,10.150376,9.210526,9.774436
865,25.437693,7.826982,8.547889,10.401648,9.371782,10.195675,9.474768,10.092688,8.650875
866,24.661247,8.943089,8.310750,8.310750,10.569106,8.852755,9.936766,10.388437,10.027100
867,22.773279,9.311741,10.222672,11.943320,8.603239,9.109312,9.109312,9.514170,9.412955
868,23.279352,8.603239,10.222672,10.425101,10.425101,9.412955,7.995951,9.311741,10.323887
871,26.215443,9.628217,7.721640,9.151573,9.914204,10.104862,8.388942,9.151573,9.723546
872,23.601221,9.359105,10.071211,10.783316,8.545270,9.257375,10.071211,8.850458,9.460834
873,24.460432,8.427544,9.352518,8.633094,7.605344,10.174717,11.408016,11.202467,8.735868
874,25.456292,10.662824,9.414025,11.143132,9.606148,9.029779,8.933718,8.357349,7.396734
875,24.269889,9.869084,10.473313,9.566969,9.264854,10.171198,8.459215,8.056395,9.869084
876,22.437972,9.924488,8.629989,9.277238,9.924488,9.600863,11.650485,10.571737,7.982740
877,23.601896,9.573460,10.426540,8.436019,10.142180,9.099526,9.763033,8.341232,10.616114
878,24.222586,10.310966,9.819967,8.919804,8.837971,10.065466,9.410802,9.165303,9.247136
881,25.081081,9.513514,10.594595,9.297297,8.648649,8.972973,8.000000,10.162162,9.729730
882,23.529412,10.318226,9.643202,9.643202,9.257473,7.907425,9.739634,9.353905,10.607522
883,24.676724,9.159483,8.297414,9.698276,9.913793,8.836207,9.482759,10.668103,9.267241
884,24.509804,9.215686,9.705882,9.019608,9.607843,7.843137,9.117647,11.862745,9.117647
885,22.767857,9.598214,8.184524,10.193452,9.821429,9.449405,10.342262,9.895833,9.747024
886,23.991727,8.893485,9.513961,8.479835,9.824199,9.824199,10.444674,8.169597,10.858325
887,22.282609,8.695652,11.413043,9.083851,10.403727,9.782609,9.006211,10.481366,8.850932
888,24.123899,9.231704,9.602186,9.371394,9.304585,9.790465,9.517158,9.383541,9.675068
